document1,document2,cosine,year1,year2,company1,company2
EFX - 2019,WFC - 2017,0.88345887202898,2019,2017,EFX,WFC
EFX - 2020,WFC - 2017,0.88583729898528,2020,2017,EFX,WFC
EFX - 2021,WFC - 2017,0.84692161412951,2021,2017,EFX,WFC
EXPGY - 2015,WFC - 2017,0.53918723011923,2015,2017,EXPGY,WFC
EXPGY - 2016,WFC - 2017,0.80152080118653,2016,2017,EXPGY,WFC
EXPGY - 2017,WFC - 2017,0.89384603540517,2017,2017,EXPGY,WFC
EXPGY - 2018,WFC - 2017,0.89119501540907,2018,2017,EXPGY,WFC
EXPGY - 2019,WFC - 2017,0.88898750855336,2019,2017,EXPGY,WFC
EXPGY - 2020,WFC - 2017,0.88829203933995,2020,2017,EXPGY,WFC
EXPGY - 2021,WFC - 2017,0.88665374938291,2021,2017,EXPGY,WFC
JPM - 2015,WFC - 2017,0.89199213926198,2015,2017,JPM,WFC
JPM - 2016,WFC - 2017,0.89074226266177,2016,2017,JPM,WFC
JPM - 2017,WFC - 2017,0.91666964547313,2017,2017,JPM,WFC
JPM - 2018,WFC - 2017,0.88869523942421,2018,2017,JPM,WFC
JPM - 2019,WFC - 2017,0.88132908816692,2019,2017,JPM,WFC
JPM - 2020,WFC - 2017,0.87191423669763,2020,2017,JPM,WFC
JPM - 2021,WFC - 2017,0.89419730854911,2021,2017,JPM,WFC
"NAVI - 2015",WFC - 2017,0.8466872271438,2015,2017,"NAVI",WFC
"NAVI - 2016",WFC - 2017,0.8362899488506,2016,2017,"NAVI",WFC
"NAVI - 2017",WFC - 2017,0.80947171759169,2017,2017,"NAVI",WFC
"NAVI - 2018",WFC - 2017,0.81464513479697,2018,2017,"NAVI",WFC
"NAVI - 2019",WFC - 2017,0.80561606336129,2019,2017,"NAVI",WFC
"NAVI - 2020",WFC - 2017,0.81597067709974,2020,2017,"NAVI",WFC
"NAVI - 2021",WFC - 2017,0.83631476813029,2021,2017,"NAVI",WFC
NSM - 2015,WFC - 2017,0.85784154278529,2015,2017,NSM,WFC
NSM - 2016,WFC - 2017,0.84251489299116,2016,2017,NSM,WFC
NSM - 2017,WFC - 2017,0.87704020031669,2017,2017,NSM,WFC
NSM - 2018,WFC - 2017,0.86337818163852,2018,2017,NSM,WFC
NSM - 2019,WFC - 2017,0.84524131368303,2019,2017,NSM,WFC
NSM - 2020,WFC - 2017,0.86948188155916,2020,2017,NSM,WFC
NSM - 2021,WFC - 2017,0.85428214868008,2021,2017,NSM,WFC
OCN - 2015,WFC - 2017,0.86966193826703,2015,2017,OCN,WFC
OCN - 2016,WFC - 2017,0.85384837423678,2016,2017,OCN,WFC
OCN - 2017,WFC - 2017,0.87794241938714,2017,2017,OCN,WFC
OCN - 2018,WFC - 2017,0.87724923058495,2018,2017,OCN,WFC
OCN - 2019,WFC - 2017,0.86073522017321,2019,2017,OCN,WFC
OCN - 2020,WFC - 2017,0.83464919252109,2020,2017,OCN,WFC
OCN - 2021,WFC - 2017,0.84576718161945,2021,2017,OCN,WFC
PNC - 2015,WFC - 2017,0.81485784323103,2015,2017,PNC,WFC
PNC - 2016,WFC - 2017,0.8771798111913,2016,2017,PNC,WFC
PNC - 2017,WFC - 2017,0.91165602051765,2017,2017,PNC,WFC
PNC - 2018,WFC - 2017,0.88050719324678,2018,2017,PNC,WFC
PNC - 2019,WFC - 2017,0.85823893738551,2019,2017,PNC,WFC
PNC - 2020,WFC - 2017,0.8547341092985,2020,2017,PNC,WFC
PNC - 2021,WFC - 2017,0.90260466264181,2021,2017,PNC,WFC
PRAA - 2015,WFC - 2017,0.83351058293729,2015,2017,PRAA,WFC
PRAA - 2016,WFC - 2017,0.83519283822296,2016,2017,PRAA,WFC
PRAA - 2017,WFC - 2017,0.84368877378749,2017,2017,PRAA,WFC
PRAA - 2018,WFC - 2017,0.84367905548366,2018,2017,PRAA,WFC
PRAA - 2019,WFC - 2017,0.8263946272018,2019,2017,PRAA,WFC
PRAA - 2020,WFC - 2017,0.82620423091942,2020,2017,PRAA,WFC
PRAA - 2021,WFC - 2017,0.81704121639871,2021,2017,PRAA,WFC
PYPL - 2015,WFC - 2017,0.86437463171245,2015,2017,PYPL,WFC
PYPL - 2016,WFC - 2017,0.85288799416776,2016,2017,PYPL,WFC
PYPL - 2017,WFC - 2017,0.87710142821512,2017,2017,PYPL,WFC
PYPL - 2018,WFC - 2017,0.86967429800911,2018,2017,PYPL,WFC
PYPL - 2019,WFC - 2017,0.8478004834919,2019,2017,PYPL,WFC
PYPL - 2020,WFC - 2017,0.84148513875272,2020,2017,PYPL,WFC
PYPL - 2021,WFC - 2017,0.84621616941607,2021,2017,PYPL,WFC
SC - 2015,WFC - 2017,0.85833950140082,2015,2017,SC,WFC
SC - 2016,WFC - 2017,0.8451086918193,2016,2017,SC,WFC
SC - 2017,WFC - 2017,0.90038562214038,2017,2017,SC,WFC
SC - 2018,WFC - 2017,0.88578275734172,2018,2017,SC,WFC
SC - 2019,WFC - 2017,0.87921966816868,2019,2017,SC,WFC
SC - 2020,WFC - 2017,0.87087965737349,2020,2017,SC,WFC
SC - 2021,WFC - 2017,0.86606342021866,2021,2017,SC,WFC
SYF - 2015,WFC - 2017,0.91602899539939,2015,2017,SYF,WFC
SYF - 2016,WFC - 2017,0.89406668153482,2016,2017,SYF,WFC
SYF - 2017,WFC - 2017,0.92875070133285,2017,2017,SYF,WFC
SYF - 2018,WFC - 2017,0.91699923995004,2018,2017,SYF,WFC
SYF - 2019,WFC - 2017,0.88887189212975,2019,2017,SYF,WFC
SYF - 2020,WFC - 2017,0.89200373298705,2020,2017,SYF,WFC
SYF - 2021,WFC - 2017,0.89143440777275,2021,2017,SYF,WFC
TD - 2015,WFC - 2017,0.89271876810533,2015,2017,TD,WFC
TD - 2016,WFC - 2017,0.89490321062731,2016,2017,TD,WFC
TD - 2017,WFC - 2017,0.93316522565993,2017,2017,TD,WFC
TD - 2018,WFC - 2017,0.91128040151734,2018,2017,TD,WFC
TD - 2019,WFC - 2017,0.89154663628981,2019,2017,TD,WFC
TD - 2020,WFC - 2017,0.89210567462112,2020,2017,TD,WFC
TD - 2021,WFC - 2017,0.89768561645708,2021,2017,TD,WFC
TRU - 2015,WFC - 2017,0.73370506097113,2015,2017,TRU,WFC
TRU - 2016,WFC - 2017,0.84021156778359,2016,2017,TRU,WFC
TRU - 2017,WFC - 2017,0.89155527902376,2017,2017,TRU,WFC
TRU - 2018,WFC - 2017,0.88986787118063,2018,2017,TRU,WFC
TRU - 2019,WFC - 2017,0.88668548936758,2019,2017,TRU,WFC
TRU - 2020,WFC - 2017,0.88755214683425,2020,2017,TRU,WFC
TRU - 2021,WFC - 2017,0.8793500911852,2021,2017,TRU,WFC
TSI - 2015,WFC - 2017,0.8937750244966,2015,2017,TSI,WFC
TSI - 2016,WFC - 2017,0.88912028092221,2016,2017,TSI,WFC
TSI - 2017,WFC - 2017,0.89800740846668,2017,2017,TSI,WFC
TSI - 2018,WFC - 2017,0.89925886026983,2018,2017,TSI,WFC
TSI - 2019,WFC - 2017,0.9053946303799,2019,2017,TSI,WFC
TSI - 2020,WFC - 2017,0.89165401154957,2020,2017,TSI,WFC
TSI - 2021,WFC - 2017,0.88450139277567,2021,2017,TSI,WFC
USB - 2015,WFC - 2017,0.86161848591984,2015,2017,USB,WFC
USB - 2016,WFC - 2017,0.84538089685875,2016,2017,USB,WFC
USB - 2017,WFC - 2017,0.92659820117587,2017,2017,USB,WFC
USB - 2018,WFC - 2017,0.91259209543774,2018,2017,USB,WFC
USB - 2019,WFC - 2017,0.89531559276261,2019,2017,USB,WFC
USB - 2020,WFC - 2017,0.87464149008809,2020,2017,USB,WFC
USB - 2021,WFC - 2017,0.90458222866397,2021,2017,USB,WFC
WFC - 2015,WFC - 2017,0.94356704460762,2015,2017,WFC,WFC
WFC - 2016,WFC - 2017,0.94274421740712,2016,2017,WFC,WFC
ADS - 2016,WFC - 2018,0.64341535076838,2016,2018,ADS,WFC
ADS - 2017,WFC - 2018,0.90601510300308,2017,2018,ADS,WFC
ADS - 2018,WFC - 2018,0.9242537124492,2018,2018,ADS,WFC
ADS - 2019,WFC - 2018,0.92357395473459,2019,2018,ADS,WFC
ADS - 2020,WFC - 2018,0.90926512844438,2020,2018,ADS,WFC
ADS - 2021,WFC - 2018,0.90275232578917,2021,2018,ADS,WFC
AES - 2015,WFC - 2018,0.80316573554618,2015,2018,AES,WFC
AES - 2016,WFC - 2018,0.80457611473595,2016,2018,AES,WFC
AES - 2017,WFC - 2018,0.8528167504123,2017,2018,AES,WFC
AES - 2018,WFC - 2018,0.86887390437068,2018,2018,AES,WFC
AES - 2019,WFC - 2018,0.85353043696992,2019,2018,AES,WFC
AES - 2020,WFC - 2018,0.83994143124511,2020,2018,AES,WFC
AES - 2021,WFC - 2018,0.8511870300714,2021,2018,AES,WFC
ALLY - 2015,WFC - 2018,0.67170517932553,2015,2018,ALLY,WFC
ALLY - 2016,WFC - 2018,0.74077810456093,2016,2018,ALLY,WFC
ALLY - 2017,WFC - 2018,0.89299094622204,2017,2018,ALLY,WFC
ALLY - 2018,WFC - 2018,0.90631659487884,2018,2018,ALLY,WFC
ALLY - 2019,WFC - 2018,0.89557211722857,2019,2018,ALLY,WFC
ALLY - 2020,WFC - 2018,0.88685326035758,2020,2018,ALLY,WFC
ALLY - 2021,WFC - 2018,0.88786926575059,2021,2018,ALLY,WFC
AXP - 2015,WFC - 2018,0.84485050911227,2015,2018,AXP,WFC
AXP - 2016,WFC - 2018,0.71653405298318,2016,2018,AXP,WFC
AXP - 2017,WFC - 2018,0.88564264930085,2017,2018,AXP,WFC
AXP - 2018,WFC - 2018,0.8908498641833,2018,2018,AXP,WFC
AXP - 2019,WFC - 2018,0.87521110701516,2019,2018,AXP,WFC
AXP - 2020,WFC - 2018,0.88982494854824,2020,2018,AXP,WFC
AXP - 2021,WFC - 2018,0.88726445461488,2021,2018,AXP,WFC
BAC - 2015,WFC - 2018,0.86174100643855,2015,2018,BAC,WFC
BAC - 2016,WFC - 2018,0.84007179148918,2016,2018,BAC,WFC
BAC - 2017,WFC - 2018,0.90098568166334,2017,2018,BAC,WFC
BAC - 2018,WFC - 2018,0.91258333403746,2018,2018,BAC,WFC
BAC - 2019,WFC - 2018,0.90983919786161,2019,2018,BAC,WFC
BAC - 2020,WFC - 2018,0.90488769994931,2020,2018,BAC,WFC
BAC - 2021,WFC - 2018,0.90835017340687,2021,2018,BAC,WFC
C - 2015,WFC - 2018,0.85409288568776,2015,2018,C,WFC
C - 2016,WFC - 2018,0.87011110766584,2016,2018,C,WFC
C - 2017,WFC - 2018,0.90890517515493,2017,2018,C,WFC
C - 2018,WFC - 2018,0.92394698894238,2018,2018,C,WFC
C - 2019,WFC - 2018,0.91973951410542,2019,2018,C,WFC
C - 2020,WFC - 2018,0.91121552305535,2020,2018,C,WFC
C - 2021,WFC - 2018,0.91844910657251,2021,2018,C,WFC
COF - 2015,WFC - 2018,0.86767373596958,2015,2018,COF,WFC
COF - 2016,WFC - 2018,0.83934519384997,2016,2018,COF,WFC
COF - 2017,WFC - 2018,0.88707104058276,2017,2018,COF,WFC
COF - 2018,WFC - 2018,0.89856543127346,2018,2018,COF,WFC
COF - 2019,WFC - 2018,0.88582930137833,2019,2018,COF,WFC
COF - 2020,WFC - 2018,0.87705883669748,2020,2018,COF,WFC
COF - 2021,WFC - 2018,0.87232607380031,2021,2018,COF,WFC
DFS - 2015,WFC - 2018,0.81885701044428,2015,2018,DFS,WFC
DFS - 2016,WFC - 2018,0.80294061216434,2016,2018,DFS,WFC
DFS - 2017,WFC - 2018,0.88652517765914,2017,2018,DFS,WFC
DFS - 2018,WFC - 2018,0.9036838810946,2018,2018,DFS,WFC
DFS - 2019,WFC - 2018,0.89396862742308,2019,2018,DFS,WFC
DFS - 2020,WFC - 2018,0.89287329014031,2020,2018,DFS,WFC
DFS - 2021,WFC - 2018,0.89008578494092,2021,2018,DFS,WFC
ECPG - 2015,WFC - 2018,0.8374560693205,2015,2018,ECPG,WFC
ECPG - 2016,WFC - 2018,0.82722826371011,2016,2018,ECPG,WFC
ECPG - 2017,WFC - 2018,0.86339198775878,2017,2018,ECPG,WFC
ECPG - 2018,WFC - 2018,0.88404798223577,2018,2018,ECPG,WFC
ECPG - 2019,WFC - 2018,0.87448512127246,2019,2018,ECPG,WFC
ECPG - 2020,WFC - 2018,0.86097564412731,2020,2018,ECPG,WFC
ECPG - 2021,WFC - 2018,0.82031867533765,2021,2018,ECPG,WFC
EFX - 2015,WFC - 2018,0.72763376335797,2015,2018,EFX,WFC
EFX - 2016,WFC - 2018,0.75867874616003,2016,2018,EFX,WFC
EFX - 2017,WFC - 2018,0.8575715897499,2017,2018,EFX,WFC
EFX - 2018,WFC - 2018,0.87961898657001,2018,2018,EFX,WFC
EFX - 2019,WFC - 2018,0.86451886997174,2019,2018,EFX,WFC
EFX - 2020,WFC - 2018,0.8686008069136,2020,2018,EFX,WFC
EFX - 2021,WFC - 2018,0.84279115326561,2021,2018,EFX,WFC
EXPGY - 2015,WFC - 2018,0.55249464746281,2015,2018,EXPGY,WFC
EXPGY - 2016,WFC - 2018,0.76730960106382,2016,2018,EXPGY,WFC
EXPGY - 2017,WFC - 2018,0.86050396216331,2017,2018,EXPGY,WFC
EXPGY - 2018,WFC - 2018,0.87945206432332,2018,2018,EXPGY,WFC
EXPGY - 2019,WFC - 2018,0.86934222685425,2019,2018,EXPGY,WFC
EXPGY - 2020,WFC - 2018,0.87103357369533,2020,2018,EXPGY,WFC
EXPGY - 2021,WFC - 2018,0.87427964078438,2021,2018,EXPGY,WFC
JPM - 2015,WFC - 2018,0.85879199834166,2015,2018,JPM,WFC
JPM - 2016,WFC - 2018,0.84559698064435,2016,2018,JPM,WFC
JPM - 2017,WFC - 2018,0.89404149168922,2017,2018,JPM,WFC
JPM - 2018,WFC - 2018,0.90301453105547,2018,2018,JPM,WFC
JPM - 2019,WFC - 2018,0.89942010640913,2019,2018,JPM,WFC
JPM - 2020,WFC - 2018,0.89148118350132,2020,2018,JPM,WFC
JPM - 2021,WFC - 2018,0.90369685767235,2021,2018,JPM,WFC
"NAVI - 2015",WFC - 2018,0.80318550578944,2015,2018,"NAVI",WFC
"NAVI - 2016",WFC - 2018,0.7949312787012,2016,2018,"NAVI",WFC
"NAVI - 2017",WFC - 2018,0.78794517149514,2017,2018,"NAVI",WFC
"NAVI - 2018",WFC - 2018,0.82924429366196994,2018,2018,"NAVI",WFC
"NAVI - 2019",WFC - 2018,0.81256949571517,2019,2018,"NAVI",WFC
"NAVI - 2020",WFC - 2018,0.81916301150252,2020,2018,"NAVI",WFC
"NAVI - 2021",WFC - 2018,0.83419526361312,2021,2018,"NAVI",WFC
NSM - 2015,WFC - 2018,0.80936696447338,2015,2018,NSM,WFC
NSM - 2016,WFC - 2018,0.77861229681691,2016,2018,NSM,WFC
NSM - 2017,WFC - 2018,0.83945812346609,2017,2018,NSM,WFC
NSM - 2018,WFC - 2018,0.86482856823346,2018,2018,NSM,WFC
NSM - 2019,WFC - 2018,0.86816842539477,2019,2018,NSM,WFC
NSM - 2020,WFC - 2018,0.86823159841863,2020,2018,NSM,WFC
NSM - 2021,WFC - 2018,0.86412347364051,2021,2018,NSM,WFC
OCN - 2015,WFC - 2018,0.82948416079905,2015,2018,OCN,WFC
OCN - 2016,WFC - 2018,0.79512539919756,2016,2018,OCN,WFC
OCN - 2017,WFC - 2018,0.8560317202511,2017,2018,OCN,WFC
OCN - 2018,WFC - 2018,0.87721262622492,2018,2018,OCN,WFC
OCN - 2019,WFC - 2018,0.8638052874378,2019,2018,OCN,WFC
OCN - 2020,WFC - 2018,0.85777456241012,2020,2018,OCN,WFC
OCN - 2021,WFC - 2018,0.84573193313361,2021,2018,OCN,WFC
PNC - 2015,WFC - 2018,0.7876715145764,2015,2018,PNC,WFC
PNC - 2016,WFC - 2018,0.82426532372811,2016,2018,PNC,WFC
PNC - 2017,WFC - 2018,0.88585315403916,2017,2018,PNC,WFC
PNC - 2018,WFC - 2018,0.89730682113982,2018,2018,PNC,WFC
PNC - 2019,WFC - 2018,0.88190740447318,2019,2018,PNC,WFC
PNC - 2020,WFC - 2018,0.8550906572211,2020,2018,PNC,WFC
PNC - 2021,WFC - 2018,0.91103324925293,2021,2018,PNC,WFC
PRAA - 2015,WFC - 2018,0.81341865532951,2015,2018,PRAA,WFC
PRAA - 2016,WFC - 2018,0.80296179920592,2016,2018,PRAA,WFC
PRAA - 2017,WFC - 2018,0.82174207551538,2017,2018,PRAA,WFC
PRAA - 2018,WFC - 2018,0.8525227293609,2018,2018,PRAA,WFC
PRAA - 2019,WFC - 2018,0.83630636752905,2019,2018,PRAA,WFC
PRAA - 2020,WFC - 2018,0.82169896911388,2020,2018,PRAA,WFC
PRAA - 2021,WFC - 2018,0.81218348422447,2021,2018,PRAA,WFC
PYPL - 2015,WFC - 2018,0.81378750832782,2015,2018,PYPL,WFC
PYPL - 2016,WFC - 2018,0.81843382678574,2016,2018,PYPL,WFC
PYPL - 2017,WFC - 2018,0.84361992544518,2017,2018,PYPL,WFC
PYPL - 2018,WFC - 2018,0.87136261305037,2018,2018,PYPL,WFC
PYPL - 2019,WFC - 2018,0.84556160971693,2019,2018,PYPL,WFC
PYPL - 2020,WFC - 2018,0.84005703546791,2020,2018,PYPL,WFC
PYPL - 2021,WFC - 2018,0.84062628789729,2021,2018,PYPL,WFC
SC - 2015,WFC - 2018,0.82258383530327,2015,2018,SC,WFC
SC - 2016,WFC - 2018,0.81656735267976,2016,2018,SC,WFC
SC - 2017,WFC - 2018,0.8788141965542,2017,2018,SC,WFC
SC - 2018,WFC - 2018,0.89812072243434,2018,2018,SC,WFC
SC - 2019,WFC - 2018,0.89357972888845,2019,2018,SC,WFC
SC - 2020,WFC - 2018,0.88118303277619,2020,2018,SC,WFC
SC - 2021,WFC - 2018,0.87498983520656,2021,2018,SC,WFC
SYF - 2015,WFC - 2018,0.89281915566593,2015,2018,SYF,WFC
SYF - 2016,WFC - 2018,0.8552673148245,2016,2018,SYF,WFC
SYF - 2017,WFC - 2018,0.91014474129048,2017,2018,SYF,WFC
SYF - 2018,WFC - 2018,0.92576220834346,2018,2018,SYF,WFC
SYF - 2019,WFC - 2018,0.91124454782713,2019,2018,SYF,WFC
SYF - 2020,WFC - 2018,0.90907541457768,2020,2018,SYF,WFC
SYF - 2021,WFC - 2018,0.90273850974872,2021,2018,SYF,WFC
TD - 2015,WFC - 2018,0.86771872995384,2015,2018,TD,WFC
TD - 2016,WFC - 2018,0.8852791882407,2016,2018,TD,WFC
TD - 2017,WFC - 2018,0.90920545732002,2017,2018,TD,WFC
TD - 2018,WFC - 2018,0.9262223299062,2018,2018,TD,WFC
TD - 2019,WFC - 2018,0.9128186419894,2019,2018,TD,WFC
TD - 2020,WFC - 2018,0.91343738446271,2020,2018,TD,WFC
TD - 2021,WFC - 2018,0.90675933898697,2021,2018,TD,WFC
TRU - 2015,WFC - 2018,0.69262292048921,2015,2018,TRU,WFC
TRU - 2016,WFC - 2018,0.79887391632152,2016,2018,TRU,WFC
TRU - 2017,WFC - 2018,0.85847016223299,2017,2018,TRU,WFC
TRU - 2018,WFC - 2018,0.88071309657999,2018,2018,TRU,WFC
TRU - 2019,WFC - 2018,0.8668578138361,2019,2018,TRU,WFC
TRU - 2020,WFC - 2018,0.86968383315491,2020,2018,TRU,WFC
TRU - 2021,WFC - 2018,0.86910169905611,2021,2018,TRU,WFC
TSI - 2015,WFC - 2018,0.851947277506,2015,2018,TSI,WFC
TSI - 2016,WFC - 2018,0.8436691613015,2016,2018,TSI,WFC
TSI - 2017,WFC - 2018,0.86289772472731,2017,2018,TSI,WFC
TSI - 2018,WFC - 2018,0.89544767028575,2018,2018,TSI,WFC
TSI - 2019,WFC - 2018,0.89694913890564,2019,2018,TSI,WFC
TSI - 2020,WFC - 2018,0.88462329535091,2020,2018,TSI,WFC
TSI - 2021,WFC - 2018,0.87977772744518,2021,2018,TSI,WFC
USB - 2015,WFC - 2018,0.8189373730092,2015,2018,USB,WFC
USB - 2016,WFC - 2018,0.82582277403409,2016,2018,USB,WFC
USB - 2017,WFC - 2018,0.9071605220545,2017,2018,USB,WFC
USB - 2018,WFC - 2018,0.92639462466357,2018,2018,USB,WFC
USB - 2019,WFC - 2018,0.91757024723134,2019,2018,USB,WFC
USB - 2020,WFC - 2018,0.89755601217406,2020,2018,USB,WFC
USB - 2021,WFC - 2018,0.91769998933725,2021,2018,USB,WFC
WFC - 2015,WFC - 2018,0.9096091557424,2015,2018,WFC,WFC
WFC - 2016,WFC - 2018,0.90363229452405,2016,2018,WFC,WFC
WFC - 2017,WFC - 2018,0.98074687491276,2017,2018,WFC,WFC
ADS - 2016,WFC - 2019,0.63155647444019,2016,2019,ADS,WFC
ADS - 2017,WFC - 2019,0.89157305041913,2017,2019,ADS,WFC
ADS - 2018,WFC - 2019,0.9058810002287,2018,2019,ADS,WFC
ADS - 2019,WFC - 2019,0.91098587044807,2019,2019,ADS,WFC
ADS - 2020,WFC - 2019,0.90000712094177,2020,2019,ADS,WFC
ADS - 2021,WFC - 2019,0.89649563543567,2021,2019,ADS,WFC
AES - 2015,WFC - 2019,0.78645497628635,2015,2019,AES,WFC
AES - 2016,WFC - 2019,0.78809101740928,2016,2019,AES,WFC
AES - 2017,WFC - 2019,0.83101547726641,2017,2019,AES,WFC
AES - 2018,WFC - 2019,0.84267782180186,2018,2019,AES,WFC
AES - 2019,WFC - 2019,0.83011495293422,2019,2019,AES,WFC
AES - 2020,WFC - 2019,0.81853405992212,2020,2019,AES,WFC
AES - 2021,WFC - 2019,0.831123744471,2021,2019,AES,WFC
ALLY - 2015,WFC - 2019,0.6578894866152,2015,2019,ALLY,WFC
ALLY - 2016,WFC - 2019,0.72472562752887,2016,2019,ALLY,WFC
ALLY - 2017,WFC - 2019,0.86982630912565,2017,2019,ALLY,WFC
ALLY - 2018,WFC - 2019,0.88372881359549,2018,2019,ALLY,WFC
ALLY - 2019,WFC - 2019,0.87831933418771,2019,2019,ALLY,WFC
ALLY - 2020,WFC - 2019,0.87050141898124,2020,2019,ALLY,WFC
ALLY - 2021,WFC - 2019,0.87464824058891,2021,2019,ALLY,WFC
AXP - 2015,WFC - 2019,0.82643380913874,2015,2019,AXP,WFC
AXP - 2016,WFC - 2019,0.70765460175938,2016,2019,AXP,WFC
AXP - 2017,WFC - 2019,0.8719861441109,2017,2019,AXP,WFC
AXP - 2018,WFC - 2019,0.87436253140741,2018,2019,AXP,WFC
AXP - 2019,WFC - 2019,0.86631880292945,2019,2019,AXP,WFC
AXP - 2020,WFC - 2019,0.87932978557067,2020,2019,AXP,WFC
AXP - 2021,WFC - 2019,0.87861015477893,2021,2019,AXP,WFC
BAC - 2015,WFC - 2019,0.84256065413148,2015,2019,BAC,WFC
BAC - 2016,WFC - 2019,0.81956948670875,2016,2019,BAC,WFC
BAC - 2017,WFC - 2019,0.88940827744642,2017,2019,BAC,WFC
BAC - 2018,WFC - 2019,0.90130978167588,2018,2019,BAC,WFC
BAC - 2019,WFC - 2019,0.90123039203464,2019,2019,BAC,WFC
BAC - 2020,WFC - 2019,0.89643825866574,2020,2019,BAC,WFC
BAC - 2021,WFC - 2019,0.89944431183394,2021,2019,BAC,WFC
C - 2015,WFC - 2019,0.83719519610055,2015,2019,C,WFC
C - 2016,WFC - 2019,0.85596570252585,2016,2019,C,WFC
C - 2017,WFC - 2019,0.89689354033187,2017,2019,C,WFC
C - 2018,WFC - 2019,0.91085715524622,2018,2019,C,WFC
C - 2019,WFC - 2019,0.90925338933324,2019,2019,C,WFC
C - 2020,WFC - 2019,0.90232148418574,2020,2019,C,WFC
C - 2021,WFC - 2019,0.91067846005366,2021,2019,C,WFC
COF - 2015,WFC - 2019,0.85321990001877,2015,2019,COF,WFC
COF - 2016,WFC - 2019,0.82485936578095,2016,2019,COF,WFC
COF - 2017,WFC - 2019,0.87641659241767,2017,2019,COF,WFC
COF - 2018,WFC - 2019,0.88540178007829,2018,2019,COF,WFC
COF - 2019,WFC - 2019,0.87680954752955,2019,2019,COF,WFC
COF - 2020,WFC - 2019,0.86907576486401,2020,2019,COF,WFC
COF - 2021,WFC - 2019,0.8676826202846,2021,2019,COF,WFC
DFS - 2015,WFC - 2019,0.79936158949665,2015,2019,DFS,WFC
DFS - 2016,WFC - 2019,0.78788153343962,2016,2019,DFS,WFC
DFS - 2017,WFC - 2019,0.86750443884032,2017,2019,DFS,WFC
DFS - 2018,WFC - 2019,0.88843399307607,2018,2019,DFS,WFC
DFS - 2019,WFC - 2019,0.8822170238158,2019,2019,DFS,WFC
DFS - 2020,WFC - 2019,0.88345864961841,2020,2019,DFS,WFC
DFS - 2021,WFC - 2019,0.8809500123055,2021,2019,DFS,WFC
ECPG - 2015,WFC - 2019,0.82582413472113,2015,2019,ECPG,WFC
ECPG - 2016,WFC - 2019,0.8164089096853,2016,2019,ECPG,WFC
ECPG - 2017,WFC - 2019,0.84934201814931,2017,2019,ECPG,WFC
ECPG - 2018,WFC - 2019,0.86449957664552,2018,2019,ECPG,WFC
ECPG - 2019,WFC - 2019,0.86037475609737,2019,2019,ECPG,WFC
ECPG - 2020,WFC - 2019,0.85118219224195,2020,2019,ECPG,WFC
ECPG - 2021,WFC - 2019,0.81466793518679,2021,2019,ECPG,WFC
EFX - 2015,WFC - 2019,0.72310673812531,2015,2019,EFX,WFC
EFX - 2016,WFC - 2019,0.74956797514549,2016,2019,EFX,WFC
EFX - 2017,WFC - 2019,0.84063348681484,2017,2019,EFX,WFC
EFX - 2018,WFC - 2019,0.8605488009144,2018,2019,EFX,WFC
EFX - 2019,WFC - 2019,0.85023742515632,2019,2019,EFX,WFC
EFX - 2020,WFC - 2019,0.85654060021862,2020,2019,EFX,WFC
EFX - 2021,WFC - 2019,0.83484152377573,2021,2019,EFX,WFC
EXPGY - 2015,WFC - 2019,0.54638110221812,2015,2019,EXPGY,WFC
EXPGY - 2016,WFC - 2019,0.75854519106987,2016,2019,EXPGY,WFC
EXPGY - 2017,WFC - 2019,0.84144765192034,2017,2019,EXPGY,WFC
EXPGY - 2018,WFC - 2019,0.8602779559862,2018,2019,EXPGY,WFC
EXPGY - 2019,WFC - 2019,0.85417848042452,2019,2019,EXPGY,WFC
EXPGY - 2020,WFC - 2019,0.85887045978813,2020,2019,EXPGY,WFC
EXPGY - 2021,WFC - 2019,0.86057027307698,2021,2019,EXPGY,WFC
JPM - 2015,WFC - 2019,0.84454523872155,2015,2019,JPM,WFC
JPM - 2016,WFC - 2019,0.82817477826523,2016,2019,JPM,WFC
JPM - 2017,WFC - 2019,0.87997958661253,2017,2019,JPM,WFC
JPM - 2018,WFC - 2019,0.88962901225529,2018,2019,JPM,WFC
JPM - 2019,WFC - 2019,0.88902002840665,2019,2019,JPM,WFC
JPM - 2020,WFC - 2019,0.88220731461501,2020,2019,JPM,WFC
JPM - 2021,WFC - 2019,0.89344846974141,2021,2019,JPM,WFC
"NAVI - 2015",WFC - 2019,0.78546715718759,2015,2019,"NAVI",WFC
"NAVI - 2016",WFC - 2019,0.77851618637478,2016,2019,"NAVI",WFC
"NAVI - 2017",WFC - 2019,0.7709529420749,2017,2019,"NAVI",WFC
"NAVI - 2018",WFC - 2019,0.80938629584814,2018,2019,"NAVI",WFC
"NAVI - 2019",WFC - 2019,0.79551352888871,2019,2019,"NAVI",WFC
"NAVI - 2020",WFC - 2019,0.80404700196015,2020,2019,"NAVI",WFC
"NAVI - 2021",WFC - 2019,0.82209637613035,2021,2019,"NAVI",WFC
NSM - 2015,WFC - 2019,0.78783762093251,2015,2019,NSM,WFC
NSM - 2016,WFC - 2019,0.75381226513272,2016,2019,NSM,WFC
